Week,Player,Position,Game,Points,Pass_Attempts,Pass_Completions,Yards,TD,INT,Two_Pass,Rush_Attempt,Rush_Yards,Rush_TD,Two_Rush,Receptions,Rec_Yards,Rec_TD,Two_Rec,FL,TD
3,Kenny Stills,WR,OAK@MIA,12,0,0,0,0,0,0,0,0,0,0,3,61,1,0,0,0
3,Emmanuel Sanders,WR,DEN@BAL,12,0,0,0,0,0,0,1,35,1,0,5,38,0,0,0,0
3,Jarvis Landry,WR,NYJ@CLE,12,0,0,0,0,0,1,0,0,0,0,8,103,0,0,0,0
3,Marvin Jones,WR,NE@DET,12,0,0,0,0,0,0,0,0,0,0,4,69,1,0,0,0
3,Chris Godwin,WR,PIT@TB,12,0,0,0,0,0,0,0,0,0,0,5,74,1,0,1,0
3,Devin Funchess,WR,CIN@CAR,12,0,0,0,0,0,0,0,0,0,0,4,67,1,0,0,0
3,JuJu Smith-Schuster,WR,PIT@TB,11,0,0,0,0,0,0,0,0,0,0,9,116,0,0,0,0
3,Mohamed Sanu,WR,NO@ATL,11,0,0,0,0,0,0,0,0,0,0,4,36,1,1,0,0
3,Kenny Golladay,WR,NE@DET,11,0,0,0,0,0,0,0,0,0,0,6,53,1,0,0,0
3,Antonio Brown,WR,PIT@TB,11,0,0,0,0,0,0,0,0,0,0,6,50,1,0,0,0
3,Davante Adams,WR,GB@WAS,11,0,0,0,0,0,0,0,0,0,0,7,52,1,0,0,0
3,Adam Thielen,WR,BUF@MIN,10,0,0,0,0,0,0,0,0,0,0,14,105,0,0,0,0
3,Paul Richardson,WR,GB@WAS,10,0,0,0,0,0,0,0,0,0,0,1,46,1,0,0,0
3,Odell Beckham Jr.,WR,NYG@HOU,10,0,0,0,0,0,0,1,0,0,0,9,109,0,0,0,0
3,Christian Kirk,WR,CHI@ARI,9,0,0,0,0,0,0,0,0,0,0,7,90,0,0,0,0
3,Julio Jones,WR,NO@ATL,9,0,0,0,0,0,0,0,0,0,0,5,96,0,0,0,0
3,Ryan Grant,WR,IND@PHI,9,0,0,0,0,0,0,0,0,0,0,3,35,1,0,0,0
3,Marquise Goodwin,WR,SF@KC,9,0,0,0,0,0,0,1,-2,0,0,3,30,1,0,0,0
3,Ted Ginn Jr.,WR,NO@ATL,9,0,0,0,0,0,0,1,20,0,0,3,12,1,0,0,0
3,Jamison Crowder,WR,GB@WAS,9,0,0,0,0,0,0,1,6,0,0,4,39,1,0,0,0
3,Brandin Cooks,WR,LAC@LA,9,0,0,0,0,0,0,0,0,0,0,7,90,0,0,0,0
3,DeAndre Hopkins,WR,NYG@HOU,8,0,0,0,0,0,0,0,0,0,0,6,86,0,0,0,0
3,John Brown,WR,DEN@BAL,8,0,0,0,0,0,0,0,0,0,0,5,86,0,0,0,0
3,Jaron Brown,WR,DAL@SEA,8,0,0,0,0,0,0,0,0,0,0,2,25,1,0,0,0
3,Cameron Meredith,WR,NO@ATL,7,0,0,0,0,0,0,0,0,0,0,1,11,1,0,0,0
3,Chris Conley,WR,SF@KC,7,0,0,0,0,0,0,0,0,0,0,2,13,1,0,0,0
3,Tavon Austin,WR,DAL@SEA,7,0,0,0,0,0,0,1,18,0,0,3,2,1,0,0,0
3,Demaryius Thomas,WR,DEN@BAL,6,0,0,0,0,0,0,0,0,0,0,5,63,0,0,0,0
3,Golden Tate,WR,NE@DET,6,0,0,0,0,0,0,0,0,0,0,6,69,0,0,0,0
3,Ryan Switzer,WR,PIT@TB,6,0,0,0,0,0,0,0,0,0,0,3,9,1,0,0,0
3,Michael Crabtree,WR,DEN@BAL,6,0,0,0,0,0,0,0,0,0,0,7,61,0,0,0,0
3,Allen Robinson,WR,CHI@ARI,5,0,0,0,0,0,0,0,0,0,0,3,50,0,0,0,0
3,T.Y. Hilton,WR,IND@PHI,5,0,0,0,0,0,0,0,0,0,0,5,50,0,0,0,0
3,Tyreek Hill,WR,SF@KC,5,0,0,0,0,0,0,2,5,0,0,2,51,0,0,0,0
3,A.J. Green,WR,CIN@CAR,5,0,0,0,0,0,0,0,0,0,0,5,58,0,0,0,0
3,Quincy Enunwa,WR,NYJ@CLE,5,0,0,0,0,0,0,0,0,0,0,4,57,0,0,0,0
3,DeVante Parker,WR,OAK@MIA,4,0,0,0,0,0,0,0,0,0,0,2,40,0,0,0,0
3,Keelan Cole,WR,TEN@JAX,4,0,0,0,0,0,0,0,0,0,0,5,40,0,0,0,0
3,Cole Beasley,WR,DAL@SEA,4,0,0,0,0,0,0,0,0,0,0,3,46,0,0,0,0
3,Danny Amendola,WR,OAK@MIA,4,0,0,0,0,0,0,0,0,0,0,3,42,0,0,0,0
3,Tyrell Williams,WR,LAC@LA,3,0,0,0,0,0,0,1,14,0,0,2,22,0,0,0,0
3,Dede Westbrook,WR,TEN@JAX,3,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0
3,Laquon Treadwell,WR,BUF@MIN,3,0,0,0,0,0,0,0,0,0,0,4,33,0,0,0,0
3,Taywan Taylor,WR,TEN@JAX,3,0,0,0,0,0,0,0,0,0,0,4,30,0,0,0,0
3,Courtland Sutton,WR,DEN@BAL,3,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0
3,Willie Snead,WR,DEN@BAL,3,0,0,0,0,0,0,0,0,0,0,3,39,0,0,0,0
3,Anthony Miller,WR,CHI@ARI,3,0,0,0,0,0,0,0,0,0,0,4,35,0,0,0,0
3,Brandon Marshall,WR,DAL@SEA,3,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0
3,Jermaine Kearse,WR,NYJ@CLE,3,0,0,0,0,0,0,0,0,0,0,3,35,0,0,0,0
3,DeSean Jackson,WR,PIT@TB,3,0,0,0,0,0,0,0,0,0,0,3,37,0,0,0,0
3,Adam Humphries,WR,PIT@TB,3,0,0,0,0,0,0,1,4,0,0,3,30,0,0,0,0
3,Chris Hogan,WR,NE@DET,3,0,0,0,0,0,0,0,0,0,0,3,31,0,0,0,0
3,Rashard Higgins,WR,NYJ@CLE,3,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
3,Taylor Gabriel,WR,CHI@ARI,3,0,0,0,0,0,0,0,0,0,0,6,34,0,0,0,0
3,Corey Davis,WR,TEN@JAX,3,0,0,0,0,0,0,0,0,0,0,2,34,0,0,0,0
3,Martavis Bryant,WR,OAK@MIA,3,0,0,0,0,0,0,1,4,0,0,2,30,0,0,0,0
3,Keenan Allen,WR,LAC@LA,3,0,0,0,0,0,0,0,0,0,0,3,44,0,0,1,0
3,James Washington,WR,PIT@TB,2,0,0,0,0,0,0,0,0,0,0,2,25,0,0,0,0
3,Deonte Thompson,WR,DAL@SEA,2,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
3,Trent Taylor,WR,SF@KC,2,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0
3,Vyncint Smith,WR,NYG@HOU,2,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0
3,Terrelle Pryor,WR,NYJ@CLE,2,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0
3,Jordan Matthews,WR,IND@PHI,2,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
3,Allen Hurns,WR,DAL@SEA,2,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
3,Andre Holmes,WR,BUF@MIN,2,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0
3,Austin Carr,WR,NO@ATL,2,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0
3,Antonio Callaway,WR,NYJ@CLE,2,0,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0
3,Kendrick Bourne,WR,SF@KC,2,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0
3,Kelvin Benjamin,WR,BUF@MIN,2,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0
3,Nelson Agholor,WR,IND@PHI,2,0,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0
3,Torrey Smith,WR,CIN@CAR,1,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0
3,Tajae Sharpe,WR,TEN@JAX,1,0,0,0,0,0,0,1,16,0,0,0,0,0,0,0,0
3,John Ross,WR,CIN@CAR,1,0,0,0,0,0,0,0,0,0,0,3,16,0,0,0,0
3,Chester Rogers,WR,IND@PHI,1,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0
3,Cordarrelle Patterson,WR,NE@DET,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
3,Josh Malone,WR,CIN@CAR,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
3,Cody Latimer,WR,NYG@HOU,1,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
3,Zay Jones,WR,BUF@MIN,1,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
3,Dwayne Harris,WR,OAK@MIA,1,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
3,Pierre Garcon,WR,SF@KC,1,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0
3,Michael Gallup,WR,DAL@SEA,1,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0
3,Bruce Ellington,WR,NYG@HOU,1,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
3,Stefon Diggs,WR,BUF@MIN,1,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0
3,Amari Cooper,WR,OAK@MIA,1,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
3,Randall Cobb,WR,GB@WAS,1,0,0,0,0,0,0,0,0,0,0,4,22,0,0,1,0
3,Robby Anderson,WR,NYJ@CLE,1,0,0,0,0,0,0,0,0,0,0,2,22,0,0,1,0
3,Jarius Wright,WR,CIN@CAR,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
3,Chad Williams,WR,CHI@ARI,0,0,0,0,0,0,0,0,0,0,0,1,8,0,0,0,0
3,Aldrick Robinson,WR,BUF@MIN,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
3,Zach Pascal,WR,IND@PHI,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
3,D.J. Moore,WR,CIN@CAR,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
3,Donte Moncrief,WR,TEN@JAX,0,0,0,0,0,0,0,0,0,0,0,2,16,0,0,1,0
3,Ray Ray McCloud,WR,BUF@MIN,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
3,Rishard Matthews,WR,TEN@JAX,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
3,Marcus Kemp,WR,SF@KC,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
3,TJ Jones,WR,NE@DET,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
3,Marcus Johnson,WR,IND@PHI,0,0,0,0,0,0,0,1,-2,0,0,0,0,0,0,0,0
3,Darius Jennings,WR,TEN@JAX,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
3,Marvin Hall,WR,NO@ATL,0,0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0
3,Larry Fitzgerald,WR,CHI@ARI,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,0,0
3,Josh Bellamy,WR,CHI@ARI,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
4,Cooper Kupp,WR,MIN@LA,28,0,0,0,0,0,0,0,0,0,0,9,162,2,0,0,0
4,Golden Tate,WR,DET@DAL,25,0,0,0,0,0,0,0,0,0,0,8,132,2,0,0,0
4,Taylor Gabriel,WR,TB@CHI,23,0,0,0,0,0,0,1,10,0,0,7,104,2,0,0,0
4,DeAndre Hopkins,WR,HOU@IND,22,0,0,0,0,0,0,0,0,0,0,10,169,1,0,0,0
4,Corey Davis,WR,PHI@TEN,22,0,0,0,0,0,0,0,0,0,0,9,161,1,0,0,0
4,Adam Thielen,WR,MIN@LA,19,0,0,0,0,0,0,0,0,0,0,8,135,1,0,0,0
4,Amari Cooper,WR,CLE@OAK,18,0,0,0,0,0,0,0,0,0,0,8,128,1,0,0,0
4,Brandin Cooks,WR,MIN@LA,18,0,0,0,0,0,0,1,10,0,0,7,116,1,0,0,0
4,Calvin Ridley,WR,CIN@ATL,17,0,0,0,0,0,0,1,1,0,0,4,54,2,0,0,0
4,Julio Jones,WR,CIN@ATL,17,0,0,0,0,0,0,0,0,0,0,9,173,0,0,0,0
4,John Brown,WR,BAL@PIT,17,0,0,0,0,0,0,1,3,0,0,3,116,1,0,0,0
4,Robert Woods,WR,MIN@LA,16,0,0,0,0,0,0,0,0,0,0,5,101,1,0,0,0
4,Donte Moncrief,WR,NYJ@JAX,16,0,0,0,0,0,0,0,0,0,0,5,109,1,0,0,0
4,Alshon Jeffery,WR,PHI@TEN,16,0,0,0,0,0,0,0,0,0,0,8,105,1,0,0,0
4,Sterling Shepard,WR,NO@NYG,15,0,0,0,0,0,0,0,0,0,0,10,77,1,1,0,0
4,Aldrick Robinson,WR,MIN@LA,15,0,0,0,0,0,0,0,0,0,0,2,33,2,0,0,0
4,Dede Westbrook,WR,NYJ@JAX,13,0,0,0,0,0,0,1,11,0,0,9,130,0,0,1,0
4,A.J. Green,WR,CIN@ATL,13,0,0,0,0,0,0,0,0,0,0,4,78,1,0,0,0
4,Cordarrelle Patterson,WR,MIA@NE,12,0,0,0,0,0,0,1,11,0,0,3,54,1,0,0,0
4,Jordy Nelson,WR,CLE@OAK,12,0,0,0,0,0,0,0,0,0,0,5,48,1,1,0,0
4,Stefon Diggs,WR,MIN@LA,12,0,0,0,0,0,0,0,0,0,0,11,123,0,0,0,0
4,Antonio Brown,WR,BAL@PIT,12,0,0,0,0,0,0,0,0,0,0,5,62,1,0,0,0
4,Mohamed Sanu,WR,CIN@ATL,11,0,0,0,0,0,0,0,0,0,0,6,111,0,0,0,0
4,John Ross,WR,CIN@ATL,11,0,0,0,0,0,0,0,0,0,0,2,52,1,0,0,0
4,Zach Pascal,WR,HOU@IND,11,0,0,0,0,0,0,0,0,0,0,6,56,1,0,0,0
4,Jordan Matthews,WR,PHI@TEN,11,0,0,0,0,0,0,0,0,0,0,1,56,1,0,0,0
4,DeSean Jackson,WR,TB@CHI,11,0,0,0,0,0,0,0,0,0,0,5,112,0,0,0,0
4,T.Y. Hilton,WR,HOU@IND,11,0,0,0,0,0,0,0,0,0,0,4,115,0,0,0,0
4,Phillip Dorsett,WR,MIA@NE,11,0,0,0,0,0,0,0,0,0,0,4,55,1,0,0,0
4,Chester Rogers,WR,HOU@IND,10,0,0,0,0,0,0,0,0,0,0,8,85,0,1,0,0
4,Will Fuller,WR,HOU@IND,10,0,0,0,0,0,0,0,0,0,0,4,49,1,0,0,0
4,Keke Coutee,WR,HOU@IND,10,0,0,0,0,0,0,2,-2,0,0,11,109,0,0,0,0
4,Tyler Boyd,WR,CIN@ATL,10,0,0,0,0,0,0,0,0,0,0,11,100,0,0,0,0
4,Jarvis Landry,WR,CLE@OAK,9,0,0,0,0,0,0,0,0,0,0,4,34,1,0,0,0
4,Kendrick Bourne,WR,SF@LAC,9,0,0,0,0,0,0,0,0,0,0,3,34,1,0,0,0
4,Chad Williams,WR,SEA@ARI,8,0,0,0,0,0,0,0,0,0,0,1,22,1,0,0,0
4,Tajae Sharpe,WR,PHI@TEN,8,0,0,0,0,0,0,0,0,0,0,2,27,1,0,0,0
4,Allen Robinson,WR,TB@CHI,8,0,0,0,0,0,0,0,0,0,0,2,23,1,0,0,0
4,Josh Bellamy,WR,TB@CHI,8,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0
4,Geronimo Allison,WR,BUF@GB,8,0,0,0,0,0,0,0,0,0,0,6,80,0,0,0,0
4,Davante Adams,WR,BUF@GB,8,0,0,0,0,0,0,0,0,0,0,8,81,0,0,0,0
4,Taywan Taylor,WR,PHI@TEN,7,0,0,0,0,0,0,0,0,0,0,7,77,0,0,0,0
4,Kenny Golladay,WR,DET@DAL,7,0,0,0,0,0,0,0,0,0,0,4,74,0,0,0,0
4,Odell Beckham Jr.,WR,NO@NYG,7,0,0,0,0,0,0,1,10,0,0,7,60,0,0,0,0
4,JuJu Smith-Schuster,WR,BAL@PIT,6,0,0,0,0,0,0,0,0,0,0,4,60,0,0,0,0
4,Rashard Higgins,WR,CLE@OAK,6,0,0,0,0,0,0,0,0,0,0,4,61,0,0,0,0
4,Ryan Grant,WR,HOU@IND,6,0,0,0,0,0,0,0,0,0,0,5,64,0,0,0,0
4,Quincy Enunwa,WR,NYJ@JAX,6,0,0,0,0,0,0,0,0,0,0,4,66,0,0,0,0
4,Keenan Allen,WR,SF@LAC,6,0,0,0,0,0,0,0,0,0,0,7,63,0,0,0,0
4,Courtland Sutton,WR,KC@DEN,5,0,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0
4,Willie Snead,WR,BAL@PIT,5,0,0,0,0,0,0,0,0,0,0,6,56,0,0,0,0
4,Emmanuel Sanders,WR,KC@DEN,5,0,0,0,0,0,0,1,18,0,0,5,45,0,0,0,0
4,Tyler Lockett,WR,SEA@ARI,5,0,0,0,0,0,0,0,0,0,0,5,53,0,0,0,0
4,Marvin Jones,WR,DET@DAL,5,0,0,0,0,0,0,0,0,0,0,3,56,0,0,0,0
4,Tyreek Hill,WR,KC@DEN,5,0,0,0,0,0,0,1,2,0,0,9,54,0,0,0,0
4,Pierre Garcon,WR,SF@LAC,5,0,0,0,0,0,0,0,0,0,0,4,52,0,0,0,0
4,Mike Evans,WR,TB@CHI,5,0,0,0,0,0,0,0,0,0,0,6,59,0,0,0,0
4,Antonio Callaway,WR,CLE@OAK,5,0,0,0,0,0,0,0,0,0,0,3,54,0,0,0,0
4,Martavis Bryant,WR,CLE@OAK,5,0,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0
4,Cole Beasley,WR,DET@DAL,5,0,0,0,0,0,0,0,0,0,0,4,53,0,0,0,0
4,Tyrell Williams,WR,SF@LAC,4,0,0,0,0,0,0,0,0,0,0,3,48,0,0,0,0
4,Laquon Treadwell,WR,MIN@LA,4,0,0,0,0,0,0,0,0,0,0,4,47,0,0,0,0
4,Michael Thomas,WR,NO@NYG,4,0,0,0,0,0,0,0,0,0,0,4,47,0,0,0,0
4,Kenny Stills,WR,MIA@NE,4,0,0,0,0,0,0,0,0,0,0,3,40,0,0,0,0
4,Michael Gallup,WR,DET@DAL,4,0,0,0,0,0,0,0,0,0,0,2,45,0,0,0,0
4,Doug Baldwin,WR,SEA@ARI,4,0,0,0,0,0,0,0,0,0,0,5,41,0,0,0,0
4,Marquez Valdes-Scantling,WR,BUF@GB,3,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0
4,Ryan Switzer,WR,BAL@PIT,3,0,0,0,0,0,0,1,1,0,0,7,32,0,0,0,0
4,Demarcus Robinson,WR,KC@DEN,3,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0
4,David Moore,WR,SEA@ARI,3,0,0,0,0,0,0,0,0,0,0,2,39,0,0,0,0
4,Cameron Meredith,WR,NO@NYG,3,0,0,0,0,0,0,0,0,0,0,3,32,0,0,0,0
4,Zay Jones,WR,BUF@GB,3,0,0,0,0,0,0,0,0,0,0,4,38,0,0,0,0
4,Allen Hurns,WR,DET@DAL,3,0,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0
4,Adam Humphries,WR,TB@CHI,3,0,0,0,0,0,0,0,0,0,0,6,36,0,0,0,0
4,Josh Gordon,WR,MIA@NE,3,0,0,0,0,0,0,0,0,0,0,2,32,0,0,0,0
4,Kelvin Benjamin,WR,BUF@GB,3,0,0,0,0,0,0,0,0,0,0,1,34,0,0,0,0
4,Demaryius Thomas,WR,KC@DEN,2,0,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0
4,Christian Kirk,WR,SEA@ARI,2,0,0,0,0,0,0,1,7,0,0,4,28,0,0,0,0
4,Jermaine Kearse,WR,NYJ@JAX,2,0,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
4,Marcus Johnson,WR,HOU@IND,2,0,0,0,0,0,0,0,0,0,0,2,24,0,0,0,0
4,Chris Hogan,WR,MIA@NE,2,0,0,0,0,0,0,0,0,0,0,1,25,0,0,0,0
4,Marquise Goodwin,WR,SF@LAC,2,0,0,0,0,0,0,1,4,0,0,2,24,0,0,0,0
4,Chris Godwin,WR,TB@CHI,2,0,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0
4,Larry Fitzgerald,WR,SEA@ARI,2,0,0,0,0,0,0,0,0,0,0,3,28,0,0,0,0
4,Michael Crabtree,WR,BAL@PIT,2,0,0,0,0,0,0,0,0,0,0,3,29,0,0,0,0
4,Danny Amendola,WR,MIA@NE,2,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0
4,Nelson Agholor,WR,PHI@TEN,2,0,0,0,0,0,0,0,0,0,0,5,22,0,0,0,0
4,Albert Wilson,WR,MIA@NE,1,0,0,0,0,0,0,1,2,0,0,4,19,0,0,0,0
4,Mike Williams,WR,SF@LAC,1,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0
4,Tim White,WR,BAL@PIT,1,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
4,James Washington,WR,BAL@PIT,1,0,0,0,0,0,0,0,0,0,0,2,10,0,0,0,0
4,Trent Taylor,WR,SF@LAC,1,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
4,Seth Roberts,WR,CLE@OAK,1,0,0,0,0,0,0,0,0,0,0,2,12,0,0,0,0
4,Niles Paul,WR,NYJ@JAX,1,0,0,0,0,0,0,0,0,0,0,2,11,0,0,0,0
4,Chris Moore,WR,BAL@PIT,1,0,0,0,0,0,0,1,3,0,0,1,19,0,0,0,0
4,Justin Hardee,WR,NO@NYG,1,0,0,0,0,0,0,0,0,0,0,1,10,0,0,0,0
4,Jakeem Grant,WR,MIA@NE,1,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0
4,Chris Conley,WR,KC@DEN,1,0,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0
4,Keelan Cole,WR,NYJ@JAX,1,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
4,Sammie Coates,WR,HOU@IND,1,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
4,Robby Anderson,WR,NYJ@JAX,1,0,0,0,0,0,0,0,0,0,0,2,18,0,0,0,0
4,Kamar Aiken,WR,PHI@TEN,1,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0
4,Russell Shepard,WR,NO@NYG,0,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0
4,J.J. Nelson,WR,SEA@ARI,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
4,Brandon Marshall,WR,SEA@ARI,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0
4,Darius Jennings,WR,PHI@TEN,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
4,Andre Holmes,WR,BUF@GB,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0
4,Dwayne Harris,WR,CLE@OAK,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0
4,Justin Hardy,WR,CIN@ATL,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
4,Marvin Hall,WR,CIN@ATL,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
4,Ted Ginn Jr.,WR,NO@NYG,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4,Alex Erickson,WR,CIN@ATL,0,0,0,0,0,0,0,1,8,0,0,1,8,0,0,0,0
4,D.J. Chark,WR,NYJ@JAX,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0
4,Travis Benjamin,WR,SF@LAC,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
4,Tavon Austin,WR,DET@DAL,0,0,0,0,0,0,0,1,7,0,0,0,0,0,0,0,0
5,Odell Beckham Jr.,WR,NYG@CAR,26,1,1,57,1,0,0,0,0,0,0,8,131,1,0,1,0
5,Robby Anderson,WR,DEN@NYJ,24,0,0,0,0,0,0,0,0,0,0,3,123,2,0,0,0
5,Tre'Quan Smith,WR,WAS@NO,23,0,0,0,0,0,0,0,0,0,0,3,111,2,0,0,0
5,Antonio Brown,WR,ATL@PIT,22,0,0,0,0,0,0,0,0,0,0,6,101,2,0,0,0
5,Davante Adams,WR,GB@DET,20,0,0,0,0,0,0,0,0,0,0,9,140,1,0,0,0
5,Adam Thielen,WR,MIN@PHI,17,0,0,0,0,0,0,0,0,0,0,7,116,1,0,0,0
5,Demaryius Thomas,WR,DEN@NYJ,16,0,0,0,0,0,0,0,0,0,0,5,105,1,0,0,0
5,David Moore,WR,LA@SEA,15,0,0,0,0,0,0,0,0,0,0,3,38,2,0,0,0
5,Tyler Lockett,WR,LA@SEA,15,0,0,0,0,0,0,1,6,0,0,3,98,1,0,0,0
5,Cooper Kupp,WR,LA@SEA,15,0,0,0,0,0,0,0,0,0,0,6,90,1,0,0,0
5,Kenny Golladay,WR,GB@DET,15,0,0,0,0,0,0,0,0,0,0,4,98,1,0,0,0
5,Robert Woods,WR,LA@SEA,14,0,0,0,0,0,0,2,53,0,0,5,92,0,0,0,0
5,Christian Kirk,WR,ARI@SF,14,0,0,0,0,0,0,1,5,0,0,3,85,1,0,0,0
5,DeAndre Hopkins,WR,DAL@HOU,14,0,0,0,0,0,0,0,0,0,0,9,151,0,0,1,0
5,Mohamed Sanu,WR,ATL@PIT,13,0,0,0,0,0,0,0,0,0,0,4,73,1,0,0,0
5,Marquez Valdes-Scantling,WR,GB@DET,12,0,0,0,0,0,0,0,0,0,0,7,68,1,0,0,0
5,Trent Taylor,WR,ARI@SF,12,0,0,0,0,0,0,0,0,0,0,7,61,1,0,0,0
5,Rashard Higgins,WR,BAL@CLE,12,0,0,0,0,0,0,0,0,0,0,3,66,1,0,0,0
5,A.J. Green,WR,MIA@CIN,11,0,0,0,0,0,0,0,0,0,0,6,112,0,0,0,0
5,Josh Gordon,WR,IND@NE,11,0,0,0,0,0,0,0,0,0,0,2,50,1,0,0,0
5,Stefon Diggs,WR,MIN@PHI,11,0,0,0,0,0,0,2,25,0,0,10,91,0,0,0,0
5,Keke Coutee,WR,DAL@HOU,11,0,0,0,0,0,0,1,2,0,0,6,51,1,0,0,0
5,Jordy Nelson,WR,OAK@LAC,10,0,0,0,0,0,0,0,0,0,0,4,43,1,0,0,0
5,JuJu Smith-Schuster,WR,ATL@PIT,9,0,0,0,0,0,0,0,0,0,0,4,34,1,0,0,0
5,Curtis Samuel,WR,NYG@CAR,9,0,0,0,0,0,0,0,0,0,0,2,37,1,0,0,0
5,Keenan Allen,WR,OAK@LAC,9,0,0,0,0,0,0,1,5,0,0,8,90,0,0,0,0
5,Equanimeous St. Brown,WR,GB@DET,8,0,0,0,0,0,0,0,0,0,0,3,89,0,0,0,0
5,Terrelle Pryor,WR,DEN@NYJ,8,0,0,0,0,0,0,0,0,0,0,1,20,1,0,0,0
5,Tyreek Hill,WR,JAX@KC,8,0,0,0,0,0,0,2,26,0,0,4,61,0,0,0,0
5,Martavis Bryant,WR,OAK@LAC,8,0,0,0,0,0,0,0,0,0,0,3,91,0,0,1,0
5,Sammy Watkins,WR,JAX@KC,7,0,0,0,0,0,0,0,0,0,0,6,78,0,0,0,0
5,Michael Thomas,WR,WAS@NO,7,0,0,0,0,0,0,0,0,0,0,4,74,0,0,0,0
5,Courtland Sutton,WR,DEN@NYJ,7,0,0,0,0,0,0,0,0,0,0,2,18,1,0,0,0
5,Sterling Shepard,WR,NYG@CAR,7,0,0,0,0,0,0,0,0,0,0,4,75,0,0,0,0
5,Emmanuel Sanders,WR,DEN@NYJ,7,0,0,0,0,0,0,0,0,0,0,9,72,0,0,0,0
